row.names,value,nme,method,time
9169,1.770375e+04,src local,obs,(02/22/99 15:17:43)
9170,2.577081e+04,src corp,obs,(02/22/99 15:17:43)
9171,1.728279e+04,dst fddi,obs,(02/22/99 15:17:43)
9172,2.985752e+04,dst switch,obs,(02/22/99 15:17:43)
9173,5.552148e+04,dst local,obs,(02/22/99 15:17:43)
9174,5.894877e+04,dst corp,obs,(02/22/99 15:17:43)
9175,1.616106e+05,total,obs,(02/22/99 15:17:43)
9201,0.000000e+00,fddi->fddi,obs,(02/22/99 15:22:43)
9202,6.778451e+01,fddi->switch,obs,(02/22/99 15:22:43)
9203,4.541461e+04,fddi->local,obs,(02/22/99 15:22:43)
9204,2.828283e-01,fddi->corp,obs,(02/22/99 15:22:43)
9205,9.520000e+02,switch->fddi,obs,(02/22/99 15:22:43)
9206,2.904609e+03,switch->switch,obs,(02/22/99 15:22:43)
9207,1.300856e+04,switch->local,obs,(02/22/99 15:22:43)
9208,2.167446e+05,switch->corp,obs,(02/22/99 15:22:43)
9209,1.646842e+04,local->fddi,obs,(02/22/99 15:22:43)
9210,1.474542e+03,local->switch,obs,(02/22/99 15:22:43)
9211,3.539529e+02,local->local,obs,(02/22/99 15:22:43)
9212,9.336364e+01,local->corp,obs,(02/22/99 15:22:43)
9213,5.656566e-01,corp->fddi,obs,(02/22/99 15:22:43)
9214,3.581337e+04,corp->switch,obs,(02/22/99 15:22:43)
9215,3.378788e+01,corp->local,obs,(02/22/99 15:22:43)
9216,0.000000e+00,corp->corp,obs,(02/22/99 15:22:43)
9217,4.548268e+04,src fddi,obs,(02/22/99 15:22:43)
9218,2.336098e+05,src switch,obs,(02/22/99 15:22:43)
9219,1.839028e+04,src local,obs,(02/22/99 15:22:43)
9220,3.584772e+04,src corp,obs,(02/22/99 15:22:43)
9221,1.742099e+04,dst fddi,obs,(02/22/99 15:22:43)
9222,4.026030e+04,dst switch,obs,(02/22/99 15:22:43)
9223,5.881091e+04,dst local,obs,(02/22/99 15:22:43)
9224,2.168382e+05,dst corp,obs,(02/22/99 15:22:43)
9225,3.333304e+05,total,obs,(02/22/99 15:22:43)
9251,0.000000e+00,fddi->fddi,obs,(02/22/99 15:27:42)
9252,8.059259e+01,fddi->switch,obs,(02/22/99 15:27:42)
9253,3.355365e+04,fddi->local,obs,(02/22/99 15:27:42)
9254,2.828283e-01,fddi->corp,obs,(02/22/99 15:27:42)
9255,7.069360e+01,switch->fddi,obs,(02/22/99 15:27:42)
9256,3.729290e+03,switch->switch,obs,(02/22/99 15:27:42)
9257,1.263527e+04,switch->local,obs,(02/22/99 15:27:42)
9258,2.490471e+05,switch->corp,obs,(02/22/99 15:27:42)
9259,1.465646e+04,local->fddi,obs,(02/22/99 15:27:42)
9260,1.223832e+03,local->switch,obs,(02/22/99 15:27:42)
9261,1.913502e+02,local->local,obs,(02/22/99 15:27:42)
9262,7.693939e+01,local->corp,obs,(02/22/99 15:27:42)
9263,5.656566e-01,corp->fddi,obs,(02/22/99 15:27:42)
9264,3.296420e+04,corp->switch,obs,(02/22/99 15:27:42)
9265,2.792054e+02,corp->local,obs,(02/22/99 15:27:42)
9266,0.000000e+00,corp->corp,obs,(02/22/99 15:27:42)
9267,3.363453e+04,src fddi,obs,(02/22/99 15:27:42)
9268,2.654823e+05,src switch,obs,(02/22/99 15:27:42)
9269,1.614859e+04,src local,obs,(02/22/99 15:27:42)
9270,3.324397e+04,src corp,obs,(02/22/99 15:27:42)
9271,1.472772e+04,dst fddi,obs,(02/22/99 15:27:42)
9272,3.799792e+04,dst switch,obs,(02/22/99 15:27:42)
9273,4.665947e+04,dst local,obs,(02/22/99 15:27:42)
9274,2.491243e+05,dst corp,obs,(02/22/99 15:27:42)
9275,3.485094e+05,total,obs,(02/22/99 15:27:42)
9301,0.000000e+00,fddi->fddi,obs,(02/22/99 15:32:42)
9302,6.240404e+01,fddi->switch,obs,(02/22/99 15:32:42)
9303,3.605493e+04,fddi->local,obs,(02/22/99 15:32:42)
9304,2.828283e-01,fddi->corp,obs,(02/22/99 15:32:42)
9305,9.747407e+02,switch->fddi,obs,(02/22/99 15:32:42)
9306,3.231684e+03,switch->switch,obs,(02/22/99 15:32:42)
9307,1.099710e+04,switch->local,obs,(02/22/99 15:32:42)
9308,1.168652e+05,switch->corp,obs,(02/22/99 15:32:42)
9309,1.235615e+04,local->fddi,obs,(02/22/99 15:32:42)
9310,1.478636e+03,local->switch,obs,(02/22/99 15:32:42)
9311,9.015219e+02,local->local,obs,(02/22/99 15:32:42)
9312,1.517172e+01,local->corp,obs,(02/22/99 15:32:42)
9313,5.656566e-01,corp->fddi,obs,(02/22/99 15:32:42)
9314,2.334580e+04,corp->switch,obs,(02/22/99 15:32:42)
9315,1.066431e+02,corp->local,obs,(02/22/99 15:32:42)
9316,8.296296e+00,corp->corp,obs,(02/22/99 15:32:42)
9317,3.611762e+04,src fddi,obs,(02/22/99 15:32:42)
9318,1.320688e+05,src switch,obs,(02/22/99 15:32:42)
9319,1.475148e+04,src local,obs,(02/22/99 15:32:42)
9320,2.346131e+04,src corp,obs,(02/22/99 15:32:42)
9321,1.333146e+04,dst fddi,obs,(02/22/99 15:32:42)
9322,2.811853e+04,dst switch,obs,(02/22/99 15:32:42)
9323,4.806020e+04,dst local,obs,(02/22/99 15:32:42)
9324,1.168890e+05,dst corp,obs,(02/22/99 15:32:42)
9325,2.063992e+05,total,obs,(02/22/99 15:32:42)
9351,0.000000e+00,fddi->fddi,obs,(02/22/99 15:37:43)
9352,8.913805e+01,fddi->switch,obs,(02/22/99 15:37:43)
9353,9.880648e+04,fddi->local,obs,(02/22/99 15:37:43)
9354,2.828283e-01,fddi->corp,obs,(02/22/99 15:37:43)
9355,7.995286e+01,switch->fddi,obs,(02/22/99 15:37:43)
9356,4.276306e+03,switch->switch,obs,(02/22/99 15:37:43)
9357,2.300299e+04,switch->local,obs,(02/22/99 15:37:43)
9358,1.879054e+05,switch->corp,obs,(02/22/99 15:37:43)
9359,2.640715e+04,local->fddi,obs,(02/22/99 15:37:43)
9360,2.868912e+03,local->switch,obs,(02/22/99 15:37:43)
9361,1.589899e+01,local->local,obs,(02/22/99 15:37:43)
9362,3.455556e+01,local->corp,obs,(02/22/99 15:37:43)
9363,1.851852e+00,corp->fddi,obs,(02/22/99 15:37:43)
9364,2.053677e+04,corp->switch,obs,(02/22/99 15:37:43)
9365,2.415037e+03,corp->local,obs,(02/22/99 15:37:43)
9366,0.000000e+00,corp->corp,obs,(02/22/99 15:37:43)
9367,9.889590e+04,src fddi,obs,(02/22/99 15:37:43)
9368,2.152646e+05,src switch,obs,(02/22/99 15:37:43)
9369,2.932652e+04,src local,obs,(02/22/99 15:37:43)
9370,2.295366e+04,src corp,obs,(02/22/99 15:37:43)
9371,2.648895e+04,dst fddi,obs,(02/22/99 15:37:43)
9372,2.777113e+04,dst switch,obs,(02/22/99 15:37:43)
9373,1.242404e+05,dst local,obs,(02/22/99 15:37:43)
9374,1.879402e+05,dst corp,obs,(02/22/99 15:37:43)
9375,3.664407e+05,total,obs,(02/22/99 15:37:43)
9401,0.000000e+00,fddi->fddi,obs,(02/22/99 15:42:43)
9402,1.558114e+02,fddi->switch,obs,(02/22/99 15:42:43)
9403,3.273645e+04,fddi->local,obs,(02/22/99 15:42:43)
9404,2.828283e-01,fddi->corp,obs,(02/22/99 15:42:43)
9405,9.575758e+02,switch->fddi,obs,(02/22/99 15:42:43)
9406,9.578505e+03,switch->switch,obs,(02/22/99 15:42:43)
9407,1.427648e+04,switch->local,obs,(02/22/99 15:42:43)
9408,4.395476e+04,switch->corp,obs,(02/22/99 15:42:43)
9409,1.214959e+04,local->fddi,obs,(02/22/99 15:42:43)
9410,1.436131e+03,local->switch,obs,(02/22/99 15:42:43)
9411,1.312054e+02,local->local,obs,(02/22/99 15:42:43)
9412,3.611520e+04,local->corp,obs,(02/22/99 15:42:43)
9413,5.656566e-01,corp->fddi,obs,(02/22/99 15:42:43)
9414,7.827874e+04,corp->switch,obs,(02/22/99 15:42:43)
9415,1.356384e+03,corp->local,obs,(02/22/99 15:42:43)
9416,0.000000e+00,corp->corp,obs,(02/22/99 15:42:43)
9417,3.289254e+04,src fddi,obs,(02/22/99 15:42:43)
9418,6.876732e+04,src switch,obs,(02/22/99 15:42:43)
9419,4.983213e+04,src local,obs,(02/22/99 15:42:43)
9420,7.963569e+04,src corp,obs,(02/22/99 15:42:43)
9421,1.310773e+04,dst fddi,obs,(02/22/99 15:42:43)
9422,8.944919e+04,dst switch,obs,(02/22/99 15:42:43)
9423,4.850052e+04,dst local,obs,(02/22/99 15:42:43)
9424,8.007024e+04,dst corp,obs,(02/22/99 15:42:43)
9425,2.311277e+05,total,obs,(02/22/99 15:42:43)
9451,0.000000e+00,fddi->fddi,obs,(02/22/99 15:47:43)
9452,8.670034e+01,fddi->switch,obs,(02/22/99 15:47:43)
9453,5.487452e+04,fddi->local,obs,(02/22/99 15:47:43)
9454,2.828283e-01,fddi->corp,obs,(02/22/99 15:47:43)
9455,7.879461e+01,switch->fddi,obs,(02/22/99 15:47:43)
9456,2.595863e+04,switch->switch,obs,(02/22/99 15:47:43)
9457,2.820317e+04,switch->local,obs,(02/22/99 15:47:43)
9458,7.455375e+04,switch->corp,obs,(02/22/99 15:47:43)
9459,1.810973e+04,local->fddi,obs,(02/22/99 15:47:43)
9460,2.029653e+03,local->switch,obs,(02/22/99 15:47:43)
9461,5.316498e+00,local->local,obs,(02/22/99 15:47:43)
9462,1.572727e+01,local->corp,obs,(02/22/99 15:47:43)
9463,5.656566e-01,corp->fddi,obs,(02/22/99 15:47:43)
9464,2.192631e+04,corp->switch,obs,(02/22/99 15:47:43)
9465,1.375421e+01,corp->local,obs,(02/22/99 15:47:43)
9466,0.000000e+00,corp->corp,obs,(02/22/99 15:47:43)
9467,5.496151e+04,src fddi,obs,(02/22/99 15:47:43)
9468,1.287944e+05,src switch,obs,(02/22/99 15:47:43)
9469,2.016043e+04,src local,obs,(02/22/99 15:47:43)
9470,2.194063e+04,src corp,obs,(02/22/99 15:47:43)
9471,1.818909e+04,dst fddi,obs,(02/22/99 15:47:43)
9472,5.000130e+04,dst switch,obs,(02/22/99 15:47:43)
9473,8.309676e+04,dst local,obs,(02/22/99 15:47:43)
9474,7.456976e+04,dst corp,obs,(02/22/99 15:47:43)
9475,2.258569e+05,total,obs,(02/22/99 15:47:43)
9501,0.000000e+00,fddi->fddi,obs,(02/22/99 15:52:42)
9502,4.292593e+01,fddi->switch,obs,(02/22/99 15:52:42)
9503,6.932509e+04,fddi->local,obs,(02/22/99 15:52:42)
9504,2.828283e-01,fddi->corp,obs,(02/22/99 15:52:42)
9505,9.315185e+02,switch->fddi,obs,(02/22/99 15:52:42)
9506,2.466483e+04,switch->switch,obs,(02/22/99 15:52:42)
9507,1.095459e+04,switch->local,obs,(02/22/99 15:52:42)
9508,5.489142e+04,switch->corp,obs,(02/22/99 15:52:42)
9509,1.936559e+04,local->fddi,obs,(02/22/99 15:52:42)
9510,1.390673e+03,local->switch,obs,(02/22/99 15:52:42)
9511,1.115488e+01,local->local,obs,(02/22/99 15:52:42)
9512,1.346263e+02,local->corp,obs,(02/22/99 15:52:42)
9513,5.656566e-01,corp->fddi,obs,(02/22/99 15:52:42)
9514,3.454258e+04,corp->switch,obs,(02/22/99 15:52:42)
9515,5.435017e+01,corp->local,obs,(02/22/99 15:52:42)
9516,7.984478e+03,corp->corp,obs,(02/22/99 15:52:42)
9517,6.936830e+04,src fddi,obs,(02/22/99 15:52:42)
9518,9.144236e+04,src switch,obs,(02/22/99 15:52:42)
9519,2.090205e+04,src local,obs,(02/22/99 15:52:42)
9520,4.258197e+04,src corp,obs,(02/22/99 15:52:42)
9521,2.029768e+04,dst fddi,obs,(02/22/99 15:52:42)
9522,6.064100e+04,dst switch,obs,(02/22/99 15:52:42)
9523,8.034519e+04,dst local,obs,(02/22/99 15:52:42)
9524,6.301081e+04,dst corp,obs,(02/22/99 15:52:42)
9525,2.242947e+05,total,obs,(02/22/99 15:52:42)
9551,0.000000e+00,fddi->fddi,obs,(02/22/99 15:57:42)
9552,8.812121e+01,fddi->switch,obs,(02/22/99 15:57:42)
9553,4.654191e+04,fddi->local,obs,(02/22/99 15:57:42)
9554,2.828283e-01,fddi->corp,obs,(02/22/99 15:57:42)
9555,7.889562e+01,switch->fddi,obs,(02/22/99 15:57:42)
9556,3.246259e+03,switch->switch,obs,(02/22/99 15:57:42)
9557,1.359484e+04,switch->local,obs,(02/22/99 15:57:42)
9558,1.416395e+05,switch->corp,obs,(02/22/99 15:57:42)
9559,1.691246e+04,local->fddi,obs,(02/22/99 15:57:42)
9560,1.299899e+03,local->switch,obs,(02/22/99 15:57:42)
9561,2.439057e+01,local->local,obs,(02/22/99 15:57:42)
9562,1.454545e+01,local->corp,obs,(02/22/99 15:57:42)
9563,5.656566e-01,corp->fddi,obs,(02/22/99 15:57:42)
9564,3.229489e+04,corp->switch,obs,(02/22/99 15:57:42)
9565,1.013805e+01,corp->local,obs,(02/22/99 15:57:42)
9566,0.000000e+00,corp->corp,obs,(02/22/99 15:57:42)
9567,4.663031e+04,src fddi,obs,(02/22/99 15:57:42)
9568,1.585595e+05,src switch,obs,(02/22/99 15:57:42)
9569,1.825129e+04,src local,obs,(02/22/99 15:57:42)
9570,3.230559e+04,src corp,obs,(02/22/99 15:57:42)
9571,1.699192e+04,dst fddi,obs,(02/22/99 15:57:42)
9572,3.692917e+04,dst switch,obs,(02/22/99 15:57:42)
9573,6.017128e+04,dst local,obs,(02/22/99 15:57:42)
9574,1.416544e+05,dst corp,obs,(02/22/99 15:57:42)
9575,2.557467e+05,total,obs,(02/22/99 15:57:42)
9601,0.000000e+00,fddi->fddi,obs,(02/22/99 16:02:43)
9602,2.203389e+02,fddi->switch,obs,(02/22/99 16:02:43)
9603,3.421078e+04,fddi->local,obs,(02/22/99 16:02:43)
9604,2.818792e-01,fddi->corp,obs,(02/22/99 16:02:43)
9605,1.474567e+03,switch->fddi,obs,(02/22/99 16:02:43)
9606,4.591738e+03,switch->switch,obs,(02/22/99 16:02:43)
9607,1.603853e+04,switch->local,obs,(02/22/99 16:02:43)
9608,6.610078e+04,switch->corp,obs,(02/22/99 16:02:43)
9609,1.046662e+05,local->fddi,obs,(02/22/99 16:02:43)
9610,1.322762e+04,local->switch,obs,(02/22/99 16:02:43)
9611,1.179530e+01,local->local,obs,(02/22/99 16:02:43)
9612,5.973154e+00,local->corp,obs,(02/22/99 16:02:43)
9613,5.637584e-01,corp->fddi,obs,(02/22/99 16:02:43)
9614,2.290021e+05,corp->switch,obs,(02/22/99 16:02:43)
9615,1.310235e+02,corp->local,obs,(02/22/99 16:02:43)
9616,0.000000e+00,corp->corp,obs,(02/22/99 16:02:43)
9617,3.443140e+04,src fddi,obs,(02/22/99 16:02:43)
9618,8.820562e+04,src switch,obs,(02/22/99 16:02:43)
9619,1.179116e+05,src local,obs,(02/22/99 16:02:43)
9620,2.291337e+05,src corp,obs,(02/22/99 16:02:43)
9621,1.061413e+05,dst fddi,obs,(02/22/99 16:02:43)
9622,2.470418e+05,dst switch,obs,(02/22/99 16:02:43)
9623,5.039213e+04,dst local,obs,(02/22/99 16:02:43)
9624,6.610703e+04,dst corp,obs,(02/22/99 16:02:43)
9625,4.696823e+05,total,obs,(02/22/99 16:02:43)
9651,0.000000e+00,fddi->fddi,obs,(02/22/99 16:07:43)
9652,1.478114e+02,fddi->switch,obs,(02/22/99 16:07:43)
9653,4.012264e+04,fddi->local,obs,(02/22/99 16:07:43)
9654,2.828283e-01,fddi->corp,obs,(02/22/99 16:07:43)
9655,1.456027e+02,switch->fddi,obs,(02/22/99 16:07:43)
9656,4.405367e+03,switch->switch,obs,(02/22/99 16:07:43)
9657,1.936500e+04,switch->local,obs,(02/22/99 16:07:43)
9658,5.450844e+04,switch->corp,obs,(02/22/99 16:07:43)
9659,2.090160e+04,local->fddi,obs,(02/22/99 16:07:43)
9660,8.586852e+03,local->switch,obs,(02/22/99 16:07:43)
9661,1.299663e+01,local->local,obs,(02/22/99 16:07:43)
9662,1.259933e+01,local->corp,obs,(02/22/99 16:07:43)
9663,5.656566e-01,corp->fddi,obs,(02/22/99 16:07:43)
9664,1.039042e+05,corp->switch,obs,(02/22/99 16:07:43)
9665,9.942761e+00,corp->local,obs,(02/22/99 16:07:43)
9666,0.000000e+00,corp->corp,obs,(02/22/99 16:07:43)
9667,4.027073e+04,src fddi,obs,(02/22/99 16:07:43)
9668,7.842441e+04,src switch,obs,(02/22/99 16:07:43)
9669,2.951405e+04,src local,obs,(02/22/99 16:07:43)
9670,1.039147e+05,src corp,obs,(02/22/99 16:07:43)
9671,2.104777e+04,dst fddi,obs,(02/22/99 16:07:43)
9672,1.170442e+05,dst switch,obs,(02/22/99 16:07:43)
9673,5.951057e+04,dst local,obs,(02/22/99 16:07:43)
9674,5.452133e+04,dst corp,obs,(02/22/99 16:07:43)
9675,2.521239e+05,total,obs,(02/22/99 16:07:43)
9701,0.000000e+00,fddi->fddi,obs,(02/22/99 16:12:42)
9702,1.463030e+02,fddi->switch,obs,(02/22/99 16:12:42)
9703,1.711516e+04,fddi->local,obs,(02/22/99 16:12:42)
9704,2.828283e-01,fddi->corp,obs,(02/22/99 16:12:42)
9705,1.039125e+03,switch->fddi,obs,(02/22/99 16:12:42)
9706,4.450232e+03,switch->switch,obs,(02/22/99 16:12:42)
9707,1.504364e+04,switch->local,obs,(02/22/99 16:12:42)
9708,4.845623e+04,switch->corp,obs,(02/22/99 16:12:42)
9709,1.400543e+04,local->fddi,obs,(02/22/99 16:12:42)
9710,2.450488e+03,local->switch,obs,(02/22/99 16:12:42)
9711,7.813805e+01,local->local,obs,(02/22/99 16:12:42)
9712,2.545455e+00,local->corp,obs,(02/22/99 16:12:42)
9713,5.656566e-01,corp->fddi,obs,(02/22/99 16:12:42)
9714,7.900819e+04,corp->switch,obs,(02/22/99 16:12:42)
9715,5.323569e+01,corp->local,obs,(02/22/99 16:12:42)
9716,0.000000e+00,corp->corp,obs,(02/22/99 16:12:42)
9717,1.726175e+04,src fddi,obs,(02/22/99 16:12:42)
9718,6.898922e+04,src switch,obs,(02/22/99 16:12:42)
9719,1.653661e+04,src local,obs,(02/22/99 16:12:42)
9720,7.906199e+04,src corp,obs,(02/22/99 16:12:42)
9721,1.504512e+04,dst fddi,obs,(02/22/99 16:12:42)
9722,8.605521e+04,dst switch,obs,(02/22/99 16:12:42)
9723,3.229018e+04,dst local,obs,(02/22/99 16:12:42)
9724,4.845905e+04,dst corp,obs,(02/22/99 16:12:42)
9725,1.818496e+05,total,obs,(02/22/99 16:12:42)
9751,0.000000e+00,fddi->fddi,obs,(02/22/99 16:17:42)
9752,7.853535e+01,fddi->switch,obs,(02/22/99 16:17:42)
9753,2.519322e+04,fddi->local,obs,(02/22/99 16:17:42)
9754,2.828283e-01,fddi->corp,obs,(02/22/99 16:17:42)
9755,8.882492e+01,switch->fddi,obs,(02/22/99 16:17:42)
9756,3.317013e+03,switch->switch,obs,(02/22/99 16:17:42)
9757,1.194580e+04,switch->local,obs,(02/22/99 16:17:42)
9758,6.343534e+04,switch->corp,obs,(02/22/99 16:17:42)
9759,1.261047e+04,local->fddi,obs,(02/22/99 16:17:42)
9760,1.306764e+03,local->switch,obs,(02/22/99 16:17:42)
9761,1.585367e+03,local->local,obs,(02/22/99 16:17:42)
9762,6.154882e+00,local->corp,obs,(02/22/99 16:17:42)
9763,5.656566e-01,corp->fddi,obs,(02/22/99 16:17:42)
9764,6.762233e+04,corp->switch,obs,(02/22/99 16:17:42)
9765,1.114815e+01,corp->local,obs,(02/22/99 16:17:42)
9766,0.000000e+00,corp->corp,obs,(02/22/99 16:17:42)
9767,2.527204e+04,src fddi,obs,(02/22/99 16:17:42)
9768,7.878698e+04,src switch,obs,(02/22/99 16:17:42)
9769,1.550876e+04,src local,obs,(02/22/99 16:17:42)
9770,6.763404e+04,src corp,obs,(02/22/99 16:17:42)
9771,1.269986e+04,dst fddi,obs,(02/22/99 16:17:42)
9772,7.232464e+04,dst switch,obs,(02/22/99 16:17:42)
9773,3.873554e+04,dst local,obs,(02/22/99 16:17:42)
9774,6.344178e+04,dst corp,obs,(02/22/99 16:17:42)
9775,1.872018e+05,total,obs,(02/22/99 16:17:42)
9801,0.000000e+00,fddi->fddi,obs,(02/22/99 16:22:43)
9802,5.908418e+01,fddi->switch,obs,(02/22/99 16:22:43)
9803,3.750095e+04,fddi->local,obs,(02/22/99 16:22:43)
9804,2.828283e-01,fddi->corp,obs,(02/22/99 16:22:43)
9805,9.425185e+02,switch->fddi,obs,(02/22/99 16:22:43)
9806,3.894892e+03,switch->switch,obs,(02/22/99 16:22:43)
9807,1.748027e+04,switch->local,obs,(02/22/99 16:22:43)
9808,5.104154e+04,switch->corp,obs,(02/22/99 16:22:43)
9809,1.691223e+04,local->fddi,obs,(02/22/99 16:22:43)
9810,2.975680e+03,local->switch,obs,(02/22/99 16:22:43)
9811,1.480926e+03,local->local,obs,(02/22/99 16:22:43)
9812,3.313131e+00,local->corp,obs,(02/22/99 16:22:43)
9813,5.656566e-01,corp->fddi,obs,(02/22/99 16:22:43)
9814,5.758230e+04,corp->switch,obs,(02/22/99 16:22:43)
9815,5.136027e+01,corp->local,obs,(02/22/99 16:22:43)
9816,0.000000e+00,corp->corp,obs,(02/22/99 16:22:43)
9817,3.756032e+04,src fddi,obs,(02/22/99 16:22:43)
9818,7.335921e+04,src switch,obs,(02/22/99 16:22:43)
9819,2.137215e+04,src local,obs,(02/22/99 16:22:43)
9820,5.763422e+04,src corp,obs,(02/22/99 16:22:43)
9821,1.785532e+04,dst fddi,obs,(02/22/99 16:22:43)
9822,6.451195e+04,dst switch,obs,(02/22/99 16:22:43)
9823,5.651350e+04,dst local,obs,(02/22/99 16:22:43)
9824,5.104513e+04,dst corp,obs,(02/22/99 16:22:43)
9825,1.899259e+05,total,obs,(02/22/99 16:22:43)
9851,0.000000e+00,fddi->fddi,obs,(02/22/99 16:27:43)
9852,5.454545e+01,fddi->switch,obs,(02/22/99 16:27:43)
9853,1.826379e+04,fddi->local,obs,(02/22/99 16:27:43)
9854,2.828283e-01,fddi->corp,obs,(02/22/99 16:27:43)
9855,6.150842e+01,switch->fddi,obs,(02/22/99 16:27:43)
9856,3.127677e+03,switch->switch,obs,(02/22/99 16:27:43)
9857,9.444226e+03,switch->local,obs,(02/22/99 16:27:43)
9858,5.998804e+04,switch->corp,obs,(02/22/99 16:27:43)
9859,9.994599e+03,local->fddi,obs,(02/22/99 16:27:43)
9860,1.255643e+03,local->switch,obs,(02/22/99 16:27:43)
9861,2.543771e+01,local->local,obs,(02/22/99 16:27:43)
9862,7.865320e+00,local->corp,obs,(02/22/99 16:27:43)
9863,5.656566e-01,corp->fddi,obs,(02/22/99 16:27:43)
9864,2.651864e+04,corp->switch,obs,(02/22/99 16:27:43)
9865,1.053535e+01,corp->local,obs,(02/22/99 16:27:43)
9866,0.000000e+00,corp->corp,obs,(02/22/99 16:27:43)
9867,1.831862e+04,src fddi,obs,(02/22/99 16:27:43)
9868,7.262145e+04,src switch,obs,(02/22/99 16:27:43)
9869,1.128355e+04,src local,obs,(02/22/99 16:27:43)
9870,2.652974e+04,src corp,obs,(02/22/99 16:27:43)
9871,1.005667e+04,dst fddi,obs,(02/22/99 16:27:43)
9872,3.095651e+04,dst switch,obs,(02/22/99 16:27:43)
9873,2.774399e+04,dst local,obs,(02/22/99 16:27:43)
9874,5.999619e+04,dst corp,obs,(02/22/99 16:27:43)
9875,1.287534e+05,total,obs,(02/22/99 16:27:43)
9901,0.000000e+00,fddi->fddi,obs,(02/22/99 16:32:43)
9902,9.072727e+01,fddi->switch,obs,(02/22/99 16:32:43)
9903,1.596994e+04,fddi->local,obs,(02/22/99 16:32:43)
9904,2.828283e-01,fddi->corp,obs,(02/22/99 16:32:43)
9905,9.778418e+02,switch->fddi,obs,(02/22/99 16:32:43)
9906,4.762232e+03,switch->switch,obs,(02/22/99 16:32:43)
9907,1.048817e+04,switch->local,obs,(02/22/99 16:32:43)
9908,4.426437e+04,switch->corp,obs,(02/22/99 16:32:43)
9909,9.416455e+03,local->fddi,obs,(02/22/99 16:32:43)
9910,1.511455e+03,local->switch,obs,(02/22/99 16:32:43)
9911,4.915825e+00,local->local,obs,(02/22/99 16:32:43)
9912,5.498316e+01,local->corp,obs,(02/22/99 16:32:43)
9913,5.656566e-01,corp->fddi,obs,(02/22/99 16:32:43)
9914,3.181560e+04,corp->switch,obs,(02/22/99 16:32:43)
9915,6.172727e+01,corp->local,obs,(02/22/99 16:32:43)
9916,0.000000e+00,corp->corp,obs,(02/22/99 16:32:43)
9917,1.606095e+04,src fddi,obs,(02/22/99 16:32:43)
9918,6.049261e+04,src switch,obs,(02/22/99 16:32:43)
9919,1.098781e+04,src local,obs,(02/22/99 16:32:43)
9920,3.187790e+04,src corp,obs,(02/22/99 16:32:43)
9921,1.039486e+04,dst fddi,obs,(02/22/99 16:32:43)
9922,3.818002e+04,dst switch,obs,(02/22/99 16:32:43)
9923,2.652476e+04,dst local,obs,(02/22/99 16:32:43)
9924,4.431963e+04,dst corp,obs,(02/22/99 16:32:43)
9925,1.194193e+05,total,obs,(02/22/99 16:32:43)
9951,0.000000e+00,fddi->fddi,obs,(02/22/99 16:37:42)
9952,6.196633e+01,fddi->switch,obs,(02/22/99 16:37:42)
9953,1.926591e+04,fddi->local,obs,(02/22/99 16:37:42)
9954,2.828283e-01,fddi->corp,obs,(02/22/99 16:37:42)
9955,6.968350e+01,switch->fddi,obs,(02/22/99 16:37:42)
9956,5.272138e+03,switch->switch,obs,(02/22/99 16:37:42)
9957,4.279747e+04,switch->local,obs,(02/22/99 16:37:42)
9958,4.953582e+04,switch->corp,obs,(02/22/99 16:37:42)
9959,1.109236e+04,local->fddi,obs,(02/22/99 16:37:42)
9960,1.590519e+03,local->switch,obs,(02/22/99 16:37:42)
9961,5.050505e+00,local->local,obs,(02/22/99 16:37:42)
9962,1.701010e+01,local->corp,obs,(02/22/99 16:37:42)
9963,5.656566e-01,corp->fddi,obs,(02/22/99 16:37:42)
9964,3.333098e+04,corp->switch,obs,(02/22/99 16:37:42)
9965,9.004579e+02,corp->local,obs,(02/22/99 16:37:42)
9966,0.000000e+00,corp->corp,obs,(02/22/99 16:37:42)
9967,1.932816e+04,src fddi,obs,(02/22/99 16:37:42)
9968,9.767511e+04,src switch,obs,(02/22/99 16:37:42)
9969,1.270494e+04,src local,obs,(02/22/99 16:37:42)
9970,3.423200e+04,src corp,obs,(02/22/99 16:37:42)
9971,1.116261e+04,dst fddi,obs,(02/22/99 16:37:42)
9972,4.025560e+04,dst switch,obs,(02/22/99 16:37:42)
9973,6.296889e+04,dst local,obs,(02/22/99 16:37:42)
9974,4.955311e+04,dst corp,obs,(02/22/99 16:37:42)
9975,1.639402e+05,total,obs,(02/22/99 16:37:42)
10001,0.000000e+00,fddi->fddi,obs,(02/22/99 16:42:42)
10002,6.487542e+01,fddi->switch,obs,(02/22/99 16:42:42)
10003,4.388918e+04,fddi->local,obs,(02/22/99 16:42:42)
10004,2.828283e-01,fddi->corp,obs,(02/22/99 16:42:42)
10005,9.487273e+02,switch->fddi,obs,(02/22/99 16:42:42)
10006,1.887992e+04,switch->switch,obs,(02/22/99 16:42:42)
10007,1.778243e+05,switch->local,obs,(02/22/99 16:42:42)
10008,4.731426e+04,switch->corp,obs,(02/22/99 16:42:42)
10009,1.683889e+04,local->fddi,obs,(02/22/99 16:42:42)
10010,3.940798e+03,local->switch,obs,(02/22/99 16:42:42)
10011,1.175589e+02,local->local,obs,(02/22/99 16:42:42)
10012,3.569024e+00,local->corp,obs,(02/22/99 16:42:42)
